track,algorithm
9a1deea83118fa5260d31abfb38ae369_compressed.wav,2
9a1deea83118fa5260d31abfb38ae369_reverb.wav,2
9a2a5a27f9ac7638c2978a0199afbe52.wav,4
9a2a5a27f9ac7638c2978a0199afbe52_noise_SNR15.wav,4
9a2a5a27f9ac7638c2978a0199afbe52_noise_SNR20.wav,4
9a2a5a27f9ac7638c2978a0199afbe52_noise_SNR25.wav,4
9a2a5a27f9ac7638c2978a0199afbe52_compressed.wav,4
9a2a5a27f9ac7638c2978a0199afbe52_reverb.wav,4
9a306a07a7531f68e5e7498bc99d94a3.wav,0
9a306a07a7531f68e5e7498bc99d94a3_noise_SNR15.wav,0
9a306a07a7531f68e5e7498bc99d94a3_noise_SNR20.wav,0
9a306a07a7531f68e5e7498bc99d94a3_noise_SNR25.wav,0
9a306a07a7531f68e5e7498bc99d94a3_compressed.wav,0
9a306a07a7531f68e5e7498bc99d94a3_reverb.wav,0
9a3b6c925dc6e8e3e185ab60cfca7e6f.wav,3
9a3b6c925dc6e8e3e185ab60cfca7e6f_noise_SNR15.wav,3
9a3b6c925dc6e8e3e185ab60cfca7e6f_noise_SNR20.wav,3
9a3b6c925dc6e8e3e185ab60cfca7e6f_noise_SNR25.wav,3
9a3b6c925dc6e8e3e185ab60cfca7e6f_compressed.wav,3
9a3b6c925dc6e8e3e185ab60cfca7e6f_reverb.wav,3
9a4263f198776922cb49d3bb95ef02ae.wav,2
9a4263f198776922cb49d3bb95ef02ae_noise_SNR15.wav,2
9a4263f198776922cb49d3bb95ef02ae_noise_SNR20.wav,2
9a4263f198776922cb49d3bb95ef02ae_noise_SNR25.wav,2
9a4263f198776922cb49d3bb95ef02ae_compressed.wav,2
9a4263f198776922cb49d3bb95ef02ae_reverb.wav,2
9a437ef16fafc9c8bcbfb868c85db3cf.wav,2
9a437ef16fafc9c8bcbfb868c85db3cf_noise_SNR15.wav,2
9a437ef16fafc9c8bcbfb868c85db3cf_noise_SNR20.wav,2
9a437ef16fafc9c8bcbfb868c85db3cf_noise_SNR25.wav,2
9a437ef16fafc9c8bcbfb868c85db3cf_compressed.wav,2
9a437ef16fafc9c8bcbfb868c85db3cf_reverb.wav,2
9a46f939e0b1dbd0f2a3b2bf9fc1fcab.wav,2
9a46f939e0b1dbd0f2a3b2bf9fc1fcab_noise_SNR15.wav,2
9a46f939e0b1dbd0f2a3b2bf9fc1fcab_noise_SNR20.wav,2
9a46f939e0b1dbd0f2a3b2bf9fc1fcab_noise_SNR25.wav,2
9a46f939e0b1dbd0f2a3b2bf9fc1fcab_compressed.wav,2
9a46f939e0b1dbd0f2a3b2bf9fc1fcab_reverb.wav,2
9a6e73d981d7017368eb0c16add4839f.wav,4
9a6e73d981d7017368eb0c16add4839f_noise_SNR15.wav,4
9a6e73d981d7017368eb0c16add4839f_noise_SNR20.wav,4
9a6e73d981d7017368eb0c16add4839f_noise_SNR25.wav,4
9a6e73d981d7017368eb0c16add4839f_compressed.wav,4
9a6e73d981d7017368eb0c16add4839f_reverb.wav,4
9a712786c88e060c1f32f1c1732e96d3.wav,2
9a712786c88e060c1f32f1c1732e96d3_noise_SNR15.wav,2
9a712786c88e060c1f32f1c1732e96d3_noise_SNR20.wav,2
9a712786c88e060c1f32f1c1732e96d3_noise_SNR25.wav,2
9a712786c88e060c1f32f1c1732e96d3_compressed.wav,2
9a712786c88e060c1f32f1c1732e96d3_reverb.wav,2
9a7750d07e5d00b647702252fed57cfe.wav,0
9a7750d07e5d00b647702252fed57cfe_noise_SNR15.wav,0
9a7750d07e5d00b647702252fed57cfe_noise_SNR20.wav,0
9a7750d07e5d00b647702252fed57cfe_noise_SNR25.wav,0
9a7750d07e5d00b647702252fed57cfe_compressed.wav,0
9a7750d07e5d00b647702252fed57cfe_reverb.wav,0
9a7a77f2b7a86138a73345f80f9f607a.wav,2
9a7a77f2b7a86138a73345f80f9f607a_noise_SNR15.wav,2
9a7a77f2b7a86138a73345f80f9f607a_noise_SNR20.wav,2
9a7a77f2b7a86138a73345f80f9f607a_noise_SNR25.wav,2
9a7a77f2b7a86138a73345f80f9f607a_compressed.wav,2
9a7a77f2b7a86138a73345f80f9f607a_reverb.wav,2
9a82b0a6cbe992dda54525e4e32e7ada.wav,4
9a82b0a6cbe992dda54525e4e32e7ada_noise_SNR15.wav,4
9a82b0a6cbe992dda54525e4e32e7ada_noise_SNR20.wav,4
9a82b0a6cbe992dda54525e4e32e7ada_noise_SNR25.wav,4
9a82b0a6cbe992dda54525e4e32e7ada_compressed.wav,4
9a82b0a6cbe992dda54525e4e32e7ada_reverb.wav,4
9a9d7f32be98b93db90298c254ecc5e8.wav,0
9a9d7f32be98b93db90298c254ecc5e8_noise_SNR15.wav,0
9a9d7f32be98b93db90298c254ecc5e8_noise_SNR20.wav,0
9a9d7f32be98b93db90298c254ecc5e8_noise_SNR25.wav,0
9a9d7f32be98b93db90298c254ecc5e8_compressed.wav,0
9a9d7f32be98b93db90298c254ecc5e8_reverb.wav,0
9aaadf484399e94b3d4e791f3c43002e.wav,3
9aaadf484399e94b3d4e791f3c43002e_noise_SNR15.wav,3
9aaadf484399e94b3d4e791f3c43002e_noise_SNR20.wav,3
9aaadf484399e94b3d4e791f3c43002e_noise_SNR25.wav,3
9aaadf484399e94b3d4e791f3c43002e_compressed.wav,3
9aaadf484399e94b3d4e791f3c43002e_reverb.wav,3
9aaba14a05bc71a305c89b4157d90ad4.wav,2
9aaba14a05bc71a305c89b4157d90ad4_noise_SNR15.wav,2
9aaba14a05bc71a305c89b4157d90ad4_noise_SNR20.wav,2
9aaba14a05bc71a305c89b4157d90ad4_noise_SNR25.wav,2
9aaba14a05bc71a305c89b4157d90ad4_compressed.wav,2
9aaba14a05bc71a305c89b4157d90ad4_reverb.wav,2
9aabaf1c8e79cc213b87c011b6424628.wav,0
9aabaf1c8e79cc213b87c011b6424628_noise_SNR15.wav,0
9aabaf1c8e79cc213b87c011b6424628_noise_SNR20.wav,0
9aabaf1c8e79cc213b87c011b6424628_noise_SNR25.wav,0
9aabaf1c8e79cc213b87c011b6424628_compressed.wav,0
9aabaf1c8e79cc213b87c011b6424628_reverb.wav,0
9ab110a6ee970b32d43ead673673ba6a.wav,2
9ab110a6ee970b32d43ead673673ba6a_noise_SNR15.wav,2
9ab110a6ee970b32d43ead673673ba6a_noise_SNR20.wav,2
9ab110a6ee970b32d43ead673673ba6a_noise_SNR25.wav,2
9ab110a6ee970b32d43ead673673ba6a_compressed.wav,2
9ab110a6ee970b32d43ead673673ba6a_reverb.wav,2
9ab66a8c605a1968a756fec67c5a2926.wav,3
9ab66a8c605a1968a756fec67c5a2926_noise_SNR15.wav,3
9ab66a8c605a1968a756fec67c5a2926_noise_SNR20.wav,3
9ab66a8c605a1968a756fec67c5a2926_noise_SNR25.wav,3
9ab66a8c605a1968a756fec67c5a2926_compressed.wav,3
9ab66a8c605a1968a756fec67c5a2926_reverb.wav,3
9abd9877c4bb75be407b300ccb2c768e.wav,4
9abd9877c4bb75be407b300ccb2c768e_noise_SNR15.wav,4
9abd9877c4bb75be407b300ccb2c768e_noise_SNR20.wav,4
9abd9877c4bb75be407b300ccb2c768e_noise_SNR25.wav,4
9abd9877c4bb75be407b300ccb2c768e_compressed.wav,4
9abd9877c4bb75be407b300ccb2c768e_reverb.wav,4
9ac276d7acaedaa636b106772293012e.wav,2
9ac276d7acaedaa636b106772293012e_noise_SNR15.wav,2
9ac276d7acaedaa636b106772293012e_noise_SNR20.wav,2
9ac276d7acaedaa636b106772293012e_noise_SNR25.wav,2
9ac276d7acaedaa636b106772293012e_compressed.wav,2
9ac276d7acaedaa636b106772293012e_reverb.wav,2
9ad3fa5b30b517ffd50c3a10114dc8b5.wav,0
9ad3fa5b30b517ffd50c3a10114dc8b5_noise_SNR15.wav,0
9ad3fa5b30b517ffd50c3a10114dc8b5_noise_SNR20.wav,0
9ad3fa5b30b517ffd50c3a10114dc8b5_noise_SNR25.wav,0
9ad3fa5b30b517ffd50c3a10114dc8b5_compressed.wav,0
9ad3fa5b30b517ffd50c3a10114dc8b5_reverb.wav,0
9ad8932ee05e4378955f2ac9434dc31f.wav,3
9ad8932ee05e4378955f2ac9434dc31f_noise_SNR15.wav,3
9ad8932ee05e4378955f2ac9434dc31f_noise_SNR20.wav,3
9ad8932ee05e4378955f2ac9434dc31f_noise_SNR25.wav,3
9ad8932ee05e4378955f2ac9434dc31f_compressed.wav,3
9ad8932ee05e4378955f2ac9434dc31f_reverb.wav,3
9af544a3c802d4db2caece64fb357603.wav,3
9af544a3c802d4db2caece64fb357603_noise_SNR15.wav,3
9af544a3c802d4db2caece64fb357603_noise_SNR20.wav,3
9af544a3c802d4db2caece64fb357603_noise_SNR25.wav,3
9af544a3c802d4db2caece64fb357603_compressed.wav,3
9af544a3c802d4db2caece64fb357603_reverb.wav,3
9af646cb3138ed9108cc2986df01506f.wav,4
9af646cb3138ed9108cc2986df01506f_noise_SNR15.wav,4
9af646cb3138ed9108cc2986df01506f_noise_SNR20.wav,4
9af646cb3138ed9108cc2986df01506f_noise_SNR25.wav,4
9af646cb3138ed9108cc2986df01506f_compressed.wav,4
9af646cb3138ed9108cc2986df01506f_reverb.wav,4
9b01f93ce2d5f603efdbe56025fff17f.wav,4
9b01f93ce2d5f603efdbe56025fff17f_noise_SNR15.wav,4
9b01f93ce2d5f603efdbe56025fff17f_noise_SNR20.wav,4
9b01f93ce2d5f603efdbe56025fff17f_noise_SNR25.wav,4
9b01f93ce2d5f603efdbe56025fff17f_compressed.wav,4
9b01f93ce2d5f603efdbe56025fff17f_reverb.wav,4
9b09c551539972a8468c0e5f6c533cba.wav,4
9b09c551539972a8468c0e5f6c533cba_noise_SNR15.wav,4
9b09c551539972a8468c0e5f6c533cba_noise_SNR20.wav,4
9b09c551539972a8468c0e5f6c533cba_noise_SNR25.wav,4
9b09c551539972a8468c0e5f6c533cba_compressed.wav,4
9b09c551539972a8468c0e5f6c533cba_reverb.wav,4
9b508fdd94b55398815f12cd3c12a8e0.wav,4
9b508fdd94b55398815f12cd3c12a8e0_noise_SNR15.wav,4
9b508fdd94b55398815f12cd3c12a8e0_noise_SNR20.wav,4
9b508fdd94b55398815f12cd3c12a8e0_noise_SNR25.wav,4
9b508fdd94b55398815f12cd3c12a8e0_compressed.wav,4
9b508fdd94b55398815f12cd3c12a8e0_reverb.wav,4
9b73729dbf2788422d1070636b737050.wav,2
9b73729dbf2788422d1070636b737050_noise_SNR15.wav,2
9b73729dbf2788422d1070636b737050_noise_SNR20.wav,2
9b73729dbf2788422d1070636b737050_noise_SNR25.wav,2
9b73729dbf2788422d1070636b737050_compressed.wav,2
9b73729dbf2788422d1070636b737050_reverb.wav,2
9bbed8cb9868b0e3da497009548d8735.wav,3
9bbed8cb9868b0e3da497009548d8735_noise_SNR15.wav,3
9bbed8cb9868b0e3da497009548d8735_noise_SNR20.wav,3
9bbed8cb9868b0e3da497009548d8735_noise_SNR25.wav,3
9bbed8cb9868b0e3da497009548d8735_compressed.wav,3
9bbed8cb9868b0e3da497009548d8735_reverb.wav,3
9bc0a152f0ab8c604c1131e3b26ae6bc.wav,2
9bc0a152f0ab8c604c1131e3b26ae6bc_noise_SNR15.wav,2
9bc0a152f0ab8c604c1131e3b26ae6bc_noise_SNR20.wav,2
9bc0a152f0ab8c604c1131e3b26ae6bc_noise_SNR25.wav,2
9bc0a152f0ab8c604c1131e3b26ae6bc_compressed.wav,2
9bc0a152f0ab8c604c1131e3b26ae6bc_reverb.wav,2
9bc2ab1e4abc87479a7ee9131c99d4ea.wav,2
9bc2ab1e4abc87479a7ee9131c99d4ea_noise_SNR15.wav,2
9bc2ab1e4abc87479a7ee9131c99d4ea_noise_SNR20.wav,2
9bc2ab1e4abc87479a7ee9131c99d4ea_noise_SNR25.wav,2
9bc2ab1e4abc87479a7ee9131c99d4ea_compressed.wav,2
9bc2ab1e4abc87479a7ee9131c99d4ea_reverb.wav,2
9bc2f7002f5bfd986800cf27e3375b37.wav,1
9bc2f7002f5bfd986800cf27e3375b37_noise_SNR15.wav,1
9bc2f7002f5bfd986800cf27e3375b37_noise_SNR20.wav,1
9bc2f7002f5bfd986800cf27e3375b37_noise_SNR25.wav,1
9bc2f7002f5bfd986800cf27e3375b37_compressed.wav,1
9bc2f7002f5bfd986800cf27e3375b37_reverb.wav,1
9bc3d645fb2ca6da67e6bde53e44584c.wav,0
9bc3d645fb2ca6da67e6bde53e44584c_noise_SNR15.wav,0
9bc3d645fb2ca6da67e6bde53e44584c_noise_SNR20.wav,0
9bc3d645fb2ca6da67e6bde53e44584c_noise_SNR25.wav,0
9bc3d645fb2ca6da67e6bde53e44584c_compressed.wav,0
9bc3d645fb2ca6da67e6bde53e44584c_reverb.wav,0
9bccad8c219772818dc3bd834fd73ec4.wav,4
9bccad8c219772818dc3bd834fd73ec4_noise_SNR15.wav,4
9bccad8c219772818dc3bd834fd73ec4_noise_SNR20.wav,4
9bccad8c219772818dc3bd834fd73ec4_noise_SNR25.wav,4
9bccad8c219772818dc3bd834fd73ec4_compressed.wav,4
9bccad8c219772818dc3bd834fd73ec4_reverb.wav,4
9bce7cbf3513176a878b1d602d3d90ff.wav,1
9bce7cbf3513176a878b1d602d3d90ff_noise_SNR15.wav,1
9bce7cbf3513176a878b1d602d3d90ff_noise_SNR20.wav,1
9bce7cbf3513176a878b1d602d3d90ff_noise_SNR25.wav,1
9bce7cbf3513176a878b1d602d3d90ff_compressed.wav,1
9bce7cbf3513176a878b1d602d3d90ff_reverb.wav,1
9bd31501ed65ea7596b39706f4e8f59d.wav,1
9bd31501ed65ea7596b39706f4e8f59d_noise_SNR15.wav,1
9bd31501ed65ea7596b39706f4e8f59d_noise_SNR20.wav,1
9bd31501ed65ea7596b39706f4e8f59d_noise_SNR25.wav,1
9bd31501ed65ea7596b39706f4e8f59d_compressed.wav,1
9bd31501ed65ea7596b39706f4e8f59d_reverb.wav,1
9be2ad5e61392e8e40e0bed923904238.wav,2
9be2ad5e61392e8e40e0bed923904238_noise_SNR15.wav,2
9be2ad5e61392e8e40e0bed923904238_noise_SNR20.wav,2
9be2ad5e61392e8e40e0bed923904238_noise_SNR25.wav,2
9be2ad5e61392e8e40e0bed923904238_compressed.wav,2
9be2ad5e61392e8e40e0bed923904238_reverb.wav,2
9bf054470c86c834d7a7101dea26ea58.wav,2
9bf054470c86c834d7a7101dea26ea58_noise_SNR15.wav,2
9bf054470c86c834d7a7101dea26ea58_noise_SNR20.wav,2
9bf054470c86c834d7a7101dea26ea58_noise_SNR25.wav,2
9bf054470c86c834d7a7101dea26ea58_compressed.wav,2
9bf054470c86c834d7a7101dea26ea58_reverb.wav,2
9c09fe0a80497e058f8b3304d05201b7.wav,3
9c09fe0a80497e058f8b3304d05201b7_noise_SNR15.wav,3
9c09fe0a80497e058f8b3304d05201b7_noise_SNR20.wav,3
9c09fe0a80497e058f8b3304d05201b7_noise_SNR25.wav,3
9c09fe0a80497e058f8b3304d05201b7_compressed.wav,3
9c09fe0a80497e058f8b3304d05201b7_reverb.wav,3
9c0d5c97511c215cf047904931bb44c7.wav,0
9c0d5c97511c215cf047904931bb44c7_noise_SNR15.wav,0
9c0d5c97511c215cf047904931bb44c7_noise_SNR20.wav,0
9c0d5c97511c215cf047904931bb44c7_noise_SNR25.wav,0
9c0d5c97511c215cf047904931bb44c7_compressed.wav,0
9c0d5c97511c215cf047904931bb44c7_reverb.wav,0
9c161c051fb730788ae6fc541421f637.wav,1
9c161c051fb730788ae6fc541421f637_noise_SNR15.wav,1
9c161c051fb730788ae6fc541421f637_noise_SNR20.wav,1
9c161c051fb730788ae6fc541421f637_noise_SNR25.wav,1
9c161c051fb730788ae6fc541421f637_compressed.wav,1
9c161c051fb730788ae6fc541421f637_reverb.wav,1
9c17a3c5d68fe229a587dbe331d3b709.wav,3
9c17a3c5d68fe229a587dbe331d3b709_noise_SNR15.wav,3
9c17a3c5d68fe229a587dbe331d3b709_noise_SNR20.wav,3
9c17a3c5d68fe229a587dbe331d3b709_noise_SNR25.wav,3
9c17a3c5d68fe229a587dbe331d3b709_compressed.wav,3
9c17a3c5d68fe229a587dbe331d3b709_reverb.wav,3
9c239c476969ccd6328a541fcdc002c7.wav,1
9c239c476969ccd6328a541fcdc002c7_noise_SNR15.wav,1
9c239c476969ccd6328a541fcdc002c7_noise_SNR20.wav,1
9c239c476969ccd6328a541fcdc002c7_noise_SNR25.wav,1
9c239c476969ccd6328a541fcdc002c7_compressed.wav,1
9c239c476969ccd6328a541fcdc002c7_reverb.wav,1
9c27ca9f8ee257962fcd159d8b8aaf31.wav,0
9c27ca9f8ee257962fcd159d8b8aaf31_noise_SNR15.wav,0
9c27ca9f8ee257962fcd159d8b8aaf31_noise_SNR20.wav,0
9c27ca9f8ee257962fcd159d8b8aaf31_noise_SNR25.wav,0
9c27ca9f8ee257962fcd159d8b8aaf31_compressed.wav,0
9c27ca9f8ee257962fcd159d8b8aaf31_reverb.wav,0
9c34536087de096f508acdb0b9d815d7.wav,0
9c34536087de096f508acdb0b9d815d7_noise_SNR15.wav,0
9c34536087de096f508acdb0b9d815d7_noise_SNR20.wav,0
9c34536087de096f508acdb0b9d815d7_noise_SNR25.wav,0
9c34536087de096f508acdb0b9d815d7_compressed.wav,0
9c34536087de096f508acdb0b9d815d7_reverb.wav,0
9c3e809a7774d8dcaacaaac11b36491c.wav,2
9c3e809a7774d8dcaacaaac11b36491c_noise_SNR15.wav,2
9c3e809a7774d8dcaacaaac11b36491c_noise_SNR20.wav,2
9c3e809a7774d8dcaacaaac11b36491c_noise_SNR25.wav,2
9c3e809a7774d8dcaacaaac11b36491c_compressed.wav,2
9c3e809a7774d8dcaacaaac11b36491c_reverb.wav,2
9c3f212972c9778764d627000fb2f700.wav,3
9c3f212972c9778764d627000fb2f700_noise_SNR15.wav,3
9c3f212972c9778764d627000fb2f700_noise_SNR20.wav,3
9c3f212972c9778764d627000fb2f700_noise_SNR25.wav,3
9c3f212972c9778764d627000fb2f700_compressed.wav,3
9c3f212972c9778764d627000fb2f700_reverb.wav,3
9c4ba3b4f038c6eae3a91f4533503d50.wav,1
9c4ba3b4f038c6eae3a91f4533503d50_noise_SNR15.wav,1
9c4ba3b4f038c6eae3a91f4533503d50_noise_SNR20.wav,1
9c4ba3b4f038c6eae3a91f4533503d50_noise_SNR25.wav,1
9c4ba3b4f038c6eae3a91f4533503d50_compressed.wav,1
9c4ba3b4f038c6eae3a91f4533503d50_reverb.wav,1
9ca0a530b8e0eb57ba2f1751291a2fba.wav,4
9ca0a530b8e0eb57ba2f1751291a2fba_noise_SNR15.wav,4
9ca0a530b8e0eb57ba2f1751291a2fba_noise_SNR20.wav,4
9ca0a530b8e0eb57ba2f1751291a2fba_noise_SNR25.wav,4
9ca0a530b8e0eb57ba2f1751291a2fba_compressed.wav,4
9ca0a530b8e0eb57ba2f1751291a2fba_reverb.wav,4
9ca0ad0385af3d97c102323c4ae96c97.wav,2
9ca0ad0385af3d97c102323c4ae96c97_noise_SNR15.wav,2
9ca0ad0385af3d97c102323c4ae96c97_noise_SNR20.wav,2
9ca0ad0385af3d97c102323c4ae96c97_noise_SNR25.wav,2
9ca0ad0385af3d97c102323c4ae96c97_compressed.wav,2
9ca0ad0385af3d97c102323c4ae96c97_reverb.wav,2
9ca925ba8bcb1bd7c72031331b02bdbf.wav,3
9ca925ba8bcb1bd7c72031331b02bdbf_noise_SNR15.wav,3
9ca925ba8bcb1bd7c72031331b02bdbf_noise_SNR20.wav,3
9ca925ba8bcb1bd7c72031331b02bdbf_noise_SNR25.wav,3
9ca925ba8bcb1bd7c72031331b02bdbf_compressed.wav,3
9ca925ba8bcb1bd7c72031331b02bdbf_reverb.wav,3
9cb4457bf9d9a90738388b7ac39fa447.wav,2
9cb4457bf9d9a90738388b7ac39fa447_noise_SNR15.wav,2
9cb4457bf9d9a90738388b7ac39fa447_noise_SNR20.wav,2
9cb4457bf9d9a90738388b7ac39fa447_noise_SNR25.wav,2
9cb4457bf9d9a90738388b7ac39fa447_compressed.wav,2
9cb4457bf9d9a90738388b7ac39fa447_reverb.wav,2
9cc730c79b0ed44b2afe8cdd34f232dc.wav,4
9cc730c79b0ed44b2afe8cdd34f232dc_noise_SNR15.wav,4
9cc730c79b0ed44b2afe8cdd34f232dc_noise_SNR20.wav,4
9cc730c79b0ed44b2afe8cdd34f232dc_noise_SNR25.wav,4
9cc730c79b0ed44b2afe8cdd34f232dc_compressed.wav,4
9cc730c79b0ed44b2afe8cdd34f232dc_reverb.wav,4
9cc9dd15a0547292d0519b6c9b3df61c.wav,4
9cc9dd15a0547292d0519b6c9b3df61c_noise_SNR15.wav,4
9cc9dd15a0547292d0519b6c9b3df61c_noise_SNR20.wav,4
9cc9dd15a0547292d0519b6c9b3df61c_noise_SNR25.wav,4
9cc9dd15a0547292d0519b6c9b3df61c_compressed.wav,4
9cc9dd15a0547292d0519b6c9b3df61c_reverb.wav,4
9cca40e08063c19caa8a8cc25bafff45.wav,0
9cca40e08063c19caa8a8cc25bafff45_noise_SNR15.wav,0
9cca40e08063c19caa8a8cc25bafff45_noise_SNR20.wav,0
9cca40e08063c19caa8a8cc25bafff45_noise_SNR25.wav,0
9cca40e08063c19caa8a8cc25bafff45_compressed.wav,0
9cca40e08063c19caa8a8cc25bafff45_reverb.wav,0
9ccc404e7da06a7c2a64538ff6bfab3d.wav,4
9ccc404e7da06a7c2a64538ff6bfab3d_noise_SNR15.wav,4
9ccc404e7da06a7c2a64538ff6bfab3d_noise_SNR20.wav,4
9ccc404e7da06a7c2a64538ff6bfab3d_noise_SNR25.wav,4
9ccc404e7da06a7c2a64538ff6bfab3d_compressed.wav,4
9ccc404e7da06a7c2a64538ff6bfab3d_reverb.wav,4
9cdc9ee0267f8419ec5863ff8371ca0e.wav,4
9cdc9ee0267f8419ec5863ff8371ca0e_noise_SNR15.wav,4
9cdc9ee0267f8419ec5863ff8371ca0e_noise_SNR20.wav,4
9cdc9ee0267f8419ec5863ff8371ca0e_noise_SNR25.wav,4
9cdc9ee0267f8419ec5863ff8371ca0e_compressed.wav,4
9cdc9ee0267f8419ec5863ff8371ca0e_reverb.wav,4
9ce7c3cfa8f0ca7e394e99d05a75c2ac.wav,4
9ce7c3cfa8f0ca7e394e99d05a75c2ac_noise_SNR15.wav,4
9ce7c3cfa8f0ca7e394e99d05a75c2ac_noise_SNR20.wav,4
9ce7c3cfa8f0ca7e394e99d05a75c2ac_noise_SNR25.wav,4
9ce7c3cfa8f0ca7e394e99d05a75c2ac_compressed.wav,4
9ce7c3cfa8f0ca7e394e99d05a75c2ac_reverb.wav,4
9ceb3e2b253e9292a0c9a0beeaa72ad0.wav,3
9ceb3e2b253e9292a0c9a0beeaa72ad0_noise_SNR15.wav,3
9ceb3e2b253e9292a0c9a0beeaa72ad0_noise_SNR20.wav,3
9ceb3e2b253e9292a0c9a0beeaa72ad0_noise_SNR25.wav,3
9ceb3e2b253e9292a0c9a0beeaa72ad0_compressed.wav,3
9ceb3e2b253e9292a0c9a0beeaa72ad0_reverb.wav,3
9ceecc6358dfe9a52b97f7a52dc0be62.wav,1
9ceecc6358dfe9a52b97f7a52dc0be62_noise_SNR15.wav,1
9ceecc6358dfe9a52b97f7a52dc0be62_noise_SNR20.wav,1
9ceecc6358dfe9a52b97f7a52dc0be62_noise_SNR25.wav,1
9ceecc6358dfe9a52b97f7a52dc0be62_compressed.wav,1
9ceecc6358dfe9a52b97f7a52dc0be62_reverb.wav,1
9cf4cc02b5b20bc070312ff877d9b165.wav,1
9cf4cc02b5b20bc070312ff877d9b165_noise_SNR15.wav,1
9cf4cc02b5b20bc070312ff877d9b165_noise_SNR20.wav,1
9cf4cc02b5b20bc070312ff877d9b165_noise_SNR25.wav,1
9cf4cc02b5b20bc070312ff877d9b165_compressed.wav,1
9cf4cc02b5b20bc070312ff877d9b165_reverb.wav,1
9cfdb523bd6c5cc556c598dc64324de3.wav,2
9cfdb523bd6c5cc556c598dc64324de3_noise_SNR15.wav,2
9cfdb523bd6c5cc556c598dc64324de3_noise_SNR20.wav,2
9cfdb523bd6c5cc556c598dc64324de3_noise_SNR25.wav,2
9cfdb523bd6c5cc556c598dc64324de3_compressed.wav,2
9cfdb523bd6c5cc556c598dc64324de3_reverb.wav,2
9d1704d93eb9c3354fb551b7ec4b544d.wav,2
9d1704d93eb9c3354fb551b7ec4b544d_noise_SNR15.wav,2
9d1704d93eb9c3354fb551b7ec4b544d_noise_SNR20.wav,2
9d1704d93eb9c3354fb551b7ec4b544d_noise_SNR25.wav,2
9d1704d93eb9c3354fb551b7ec4b544d_compressed.wav,2
9d1704d93eb9c3354fb551b7ec4b544d_reverb.wav,2
9d1a862ec114118f53243f6306061afd.wav,3
9d1a862ec114118f53243f6306061afd_noise_SNR15.wav,3
9d1a862ec114118f53243f6306061afd_noise_SNR20.wav,3
9d1a862ec114118f53243f6306061afd_noise_SNR25.wav,3
9d1a862ec114118f53243f6306061afd_compressed.wav,3
9d1a862ec114118f53243f6306061afd_reverb.wav,3
9d1b54cabbe7edb193ae88ed81a5b99c.wav,3
9d1b54cabbe7edb193ae88ed81a5b99c_noise_SNR15.wav,3
9d1b54cabbe7edb193ae88ed81a5b99c_noise_SNR20.wav,3
9d1b54cabbe7edb193ae88ed81a5b99c_noise_SNR25.wav,3
9d1b54cabbe7edb193ae88ed81a5b99c_compressed.wav,3
9d1b54cabbe7edb193ae88ed81a5b99c_reverb.wav,3
9d1f0daa5df89340899fd5497488f09c.wav,3
9d1f0daa5df89340899fd5497488f09c_noise_SNR15.wav,3
9d1f0daa5df89340899fd5497488f09c_noise_SNR20.wav,3
9d1f0daa5df89340899fd5497488f09c_noise_SNR25.wav,3
9d1f0daa5df89340899fd5497488f09c_compressed.wav,3
9d1f0daa5df89340899fd5497488f09c_reverb.wav,3
9d263261c1f741781364ebc83197d065.wav,0
9d263261c1f741781364ebc83197d065_noise_SNR15.wav,0
9d263261c1f741781364ebc83197d065_noise_SNR20.wav,0
9d263261c1f741781364ebc83197d065_noise_SNR25.wav,0
9d263261c1f741781364ebc83197d065_compressed.wav,0
9d263261c1f741781364ebc83197d065_reverb.wav,0
9d271a0851e941f56a751885b0d6f8dd.wav,2
9d271a0851e941f56a751885b0d6f8dd_noise_SNR15.wav,2
9d271a0851e941f56a751885b0d6f8dd_noise_SNR20.wav,2
9d271a0851e941f56a751885b0d6f8dd_noise_SNR25.wav,2
9d271a0851e941f56a751885b0d6f8dd_compressed.wav,2
9d271a0851e941f56a751885b0d6f8dd_reverb.wav,2
9d324bde0bbc8872aa071d98bd2f0589.wav,0
9d324bde0bbc8872aa071d98bd2f0589_noise_SNR15.wav,0
9d324bde0bbc8872aa071d98bd2f0589_noise_SNR20.wav,0
9d324bde0bbc8872aa071d98bd2f0589_noise_SNR25.wav,0
9d324bde0bbc8872aa071d98bd2f0589_compressed.wav,0
9d324bde0bbc8872aa071d98bd2f0589_reverb.wav,0
9d3d80fb1996d023c174b2bbc3b5882f.wav,2
9d3d80fb1996d023c174b2bbc3b5882f_noise_SNR15.wav,2
9d3d80fb1996d023c174b2bbc3b5882f_noise_SNR20.wav,2
9d3d80fb1996d023c174b2bbc3b5882f_noise_SNR25.wav,2
9d3d80fb1996d023c174b2bbc3b5882f_compressed.wav,2
9d3d80fb1996d023c174b2bbc3b5882f_reverb.wav,2
9d402e13642191f4c2cdd8067384bb25.wav,1
9d402e13642191f4c2cdd8067384bb25_noise_SNR15.wav,1
9d402e13642191f4c2cdd8067384bb25_noise_SNR20.wav,1
9d402e13642191f4c2cdd8067384bb25_noise_SNR25.wav,1
9d402e13642191f4c2cdd8067384bb25_compressed.wav,1
9d402e13642191f4c2cdd8067384bb25_reverb.wav,1
